,timestamp,cpu.usage.average
0,2020-01-21 00:00:00+00:00,0.03603443685098074
1,2020-01-22 00:00:00+00:00,-0.015443330078991745
2,2020-01-23 00:00:00+00:00,0.007987929351202627
3,2020-01-24 00:00:00+00:00,-0.03745451318008343
4,2020-01-25 00:00:00+00:00,-0.03106416969912133
5,2020-01-26 00:00:00+00:00,-0.03106416969912133
6,2020-01-27 00:00:00+00:00,-0.022543711724505193
7,2020-01-28 00:00:00+00:00,-0.03461436052187805
8,2020-01-29 00:00:00+00:00,-0.033904322357326704
9,2020-01-30 00:00:00+00:00,-0.03425934143960238
10,2020-01-31 00:00:00+00:00,-0.0441998757433212
11,2020-02-01 00:00:00+00:00,-0.018283482737197123
12,2020-02-02 00:00:00+00:00,-0.03567941776870507
13,2020-02-03 00:00:00+00:00,-0.022543711724505193
14,2020-02-04 00:00:00+00:00,0.00017750954113783616
15,2020-02-05 00:00:00+00:00,-0.02183367355995385
16,2020-02-06 00:00:00+00:00,-0.005857814857548593
17,2020-02-07 00:00:00+00:00,0.024318807135883552
18,2020-02-08 00:00:00+00:00,0.032484246028224015
19,2020-02-09 00:00:00+00:00,-0.027158959794088933
20,2020-02-10 00:00:00+00:00,-0.0019526049525161978
21,2020-02-11 00:00:00+00:00,0.02644892162953759
22,2020-02-12 00:00:00+00:00,0.0047927576107215765
23,2020-02-13 00:00:00+00:00,0.029289074287742967
24,2020-02-14 00:00:00+00:00,0.00692287210437561
25,2020-02-15 00:00:00+00:00,0.005502795775272921
26,2020-02-16 00:00:00+00:00,-0.059465696281175116
27,2020-02-17 00:00:00+00:00,-0.053430371882488684
28,2020-02-18 00:00:00+00:00,-0.05307535280021301
29,2020-02-19 00:00:00+00:00,-0.007987929351202627
30,2020-02-20 00:00:00+00:00,-0.007632910268926955
31,2020-02-21 00:00:00+00:00,-0.015088310996716073
32,2020-02-22 00:00:00+00:00,-0.019703559066299815
33,2020-02-23 00:00:00+00:00,-0.019703559066299815
34,2020-02-24 00:00:00+00:00,0.02041359723085116
35,2020-02-25 00:00:00+00:00,-0.01757344457264578
36,2020-02-26 00:00:00+00:00,-0.005857814857548593
37,2020-02-27 00:00:00+00:00,-0.014378272832164729
38,2020-02-28 00:00:00+00:00,-0.023253749889056537
39,2020-02-29 00:00:00+00:00,-0.039939646756013136
40,2020-03-01 00:00:00+00:00,-0.03922960859146179
41,2020-03-02 00:00:00+00:00,-0.03496937960415372
42,2020-03-03 00:00:00+00:00,-0.0019526049525161978
43,2020-03-04 00:00:00+00:00,-0.029644093370018637
44,2020-03-05 00:00:00+00:00,0.01615336824354309
45,2020-03-06 00:00:00+00:00,-0.013313215585337712
46,2020-03-07 00:00:00+00:00,-0.05307535280021301
47,2020-03-08 00:00:00+00:00,-0.05307535280021301
48,2020-03-09 00:00:00+00:00,-0.05307535280021301
49,2020-03-10 00:00:00+00:00,-0.05307535280021301
50,2020-03-11 00:00:00+00:00,-0.03922960859146179
51,2020-03-12 00:00:00+00:00,-0.050945238306558976
52,2020-03-13 00:00:00+00:00,-0.03709949409780776
53,2020-03-14 00:00:00+00:00,-0.041004704002840155
54,2020-03-15 00:00:00+00:00,-0.027513978876364604
55,2020-03-16 00:00:00+00:00,-0.041004704002840155
56,2020-03-17 00:00:00+00:00,-0.03567941776870507
57,2020-03-18 00:00:00+00:00,0.007277891186651283
58,2020-03-19 00:00:00+00:00,0.0019526049525161978
59,2020-03-20 00:00:00+00:00,-0.03461436052187805
60,2020-03-21 00:00:00+00:00,-0.020058578148575486
61,2020-03-22 00:00:00+00:00,-0.059465696281175116
62,2020-03-23 00:00:00+00:00,-0.027513978876364604
63,2020-03-24 00:00:00+00:00,0.015443330078991745
64,2020-03-25 00:00:00+00:00,-0.052010295553385995
65,2020-03-26 00:00:00+00:00,-0.016863406408094434
66,2020-03-27 00:00:00+00:00,-0.017218425490370108
67,2020-03-28 00:00:00+00:00,0.014023253749889057
68,2020-03-29 00:00:00+00:00,-0.011893139256235023
69,2020-03-30 00:00:00+00:00,-0.015443330078991745
70,2020-03-31 00:00:00+00:00,0.003372681281618887
71,2020-04-01 00:00:00+00:00,-0.009052986598029644
72,2020-04-02 00:00:00+00:00,-0.021478654477678175
73,2020-04-03 00:00:00+00:00,-0.032129226945948344
74,2020-04-04 00:00:00+00:00,0.01615336824354309
75,2020-04-05 00:00:00+00:00,-0.005502795775272921
76,2020-04-06 00:00:00+00:00,0.022543711724505193
77,2020-04-07 00:00:00+00:00,0.041004704002840155
78,2020-04-08 00:00:00+00:00,0.024318807135883552
79,2020-04-09 00:00:00+00:00,0.02538386438271057
80,2020-04-10 00:00:00+00:00,-0.0026626431170675424
81,2020-04-11 00:00:00+00:00,-0.033904322357326704
82,2020-04-12 00:00:00+00:00,-0.033904322357326704
83,2020-04-13 00:00:00+00:00,-0.033904322357326704
84,2020-04-14 00:00:00+00:00,-0.0047927576107215765
85,2020-04-15 00:00:00+00:00,0.03922960859146179
86,2020-04-16 00:00:00+00:00,-0.024318807135883552
87,2020-04-17 00:00:00+00:00,0.0047927576107215765
88,2020-04-18 00:00:00+00:00,-0.014378272832164729
89,2020-04-19 00:00:00+00:00,-0.017928463654921453
90,2020-04-20 00:00:00+00:00,0.014378272832164729
91,2020-04-21 00:00:00+00:00,0.039939646756013136
92,2020-04-22 00:00:00+00:00,0.01757344457264578
93,2020-04-23 00:00:00+00:00,0.2920031951717405
94,2020-04-24 00:00:00+00:00,0.4201650838732582
95,2020-04-25 00:00:00+00:00,-0.0441998757433212
96,2020-04-26 00:00:00+00:00,0.012248158338510695
97,2020-04-27 00:00:00+00:00,0.006212833939824265
98,2020-04-28 00:00:00+00:00,-0.0030176621993432146
99,2020-04-29 00:00:00+00:00,0.023608768971332208
100,2020-04-30 00:00:00+00:00,-0.00017750954113783616
101,2020-05-01 00:00:00+00:00,-0.02999911245229431
102,2020-05-02 00:00:00+00:00,0.02183367355995385
103,2020-05-03 00:00:00+00:00,-0.03532439868642939
104,2020-05-04 00:00:00+00:00,-0.004082719446170231
105,2020-05-05 00:00:00+00:00,0.024673826218159226
106,2020-05-06 00:00:00+00:00,0.028934055205467293
107,2020-05-07 00:00:00+00:00,-0.0037277003638945595
108,2020-05-08 00:00:00+00:00,0.032129226945948344
109,2020-05-09 00:00:00+00:00,-0.011183101091683679
110,2020-05-10 00:00:00+00:00,-0.03425934143960238
111,2020-05-11 00:00:00+00:00,-0.021123635395402504
112,2020-05-12 00:00:00+00:00,0.023608768971332208
113,2020-05-13 00:00:00+00:00,-0.029644093370018637
114,2020-05-14 00:00:00+00:00,-0.03638945593325641
115,2020-05-15 00:00:00+00:00,-0.005502795775272921
116,2020-05-16 00:00:00+00:00,0.041714742167391496
117,2020-05-17 00:00:00+00:00,-0.03532439868642939
118,2020-05-18 00:00:00+00:00,0.005147776692997249
119,2020-05-19 00:00:00+00:00,0.06301588710393184
120,2020-05-20 00:00:00+00:00,0.0037277003638945595
121,2020-05-21 00:00:00+00:00,0.004437738528445904
122,2020-05-22 00:00:00+00:00,-0.03922960859146179
123,2020-05-23 00:00:00+00:00,-0.06585603976213722
124,2020-05-24 00:00:00+00:00,-0.04597497115469956
125,2020-05-25 00:00:00+00:00,-0.04348983757876986
126,2020-05-26 00:00:00+00:00,0.006212833939824265
127,2020-05-27 00:00:00+00:00,-0.0378095322623591
128,2020-05-28 00:00:00+00:00,-0.018283482737197123
129,2020-05-29 00:00:00+00:00,-0.04668500931925091
130,2020-05-30 00:00:00+00:00,-0.04668500931925091
131,2020-05-31 00:00:00+00:00,-0.04668500931925091
132,2020-06-01 00:00:00+00:00,-0.01011804384485666
133,2020-06-02 00:00:00+00:00,-0.0008875477056891808
134,2020-06-03 00:00:00+00:00,-0.04029466583828881
135,2020-06-04 00:00:00+00:00,-0.0441998757433212
136,2020-06-05 00:00:00+00:00,-0.03283926511049969
137,2020-06-06 00:00:00+00:00,-0.004082719446170231
138,2020-06-07 00:00:00+00:00,-0.043134818496494184
139,2020-06-08 00:00:00+00:00,-0.005857814857548593
140,2020-06-09 00:00:00+00:00,0.012603177420786368
141,2020-06-10 00:00:00+00:00,-0.03922960859146179
142,2020-06-11 00:00:00+00:00,-0.04668500931925091
143,2020-06-12 00:00:00+00:00,-0.04632999023697524
144,2020-06-13 00:00:00+00:00,-0.023608768971332208
145,2020-06-14 00:00:00+00:00,-0.01295819650306204
146,2020-06-15 00:00:00+00:00,-0.03922960859146179
147,2020-06-16 00:00:00+00:00,-0.024318807135883552
148,2020-06-17 00:00:00+00:00,-0.02999911245229431
149,2020-06-18 00:00:00+00:00,-0.01934853998402414
150,2020-06-19 00:00:00+00:00,-0.04029466583828881
151,2020-06-20 00:00:00+00:00,-0.039939646756013136
152,2020-06-21 00:00:00+00:00,-0.041004704002840155
153,2020-06-22 00:00:00+00:00,-0.03816455134463478
154,2020-06-23 00:00:00+00:00,-0.04632999023697524
155,2020-06-24 00:00:00+00:00,-0.04490991390787255
156,2020-06-25 00:00:00+00:00,-0.011538120173959351
157,2020-06-26 00:00:00+00:00,0.9608591461791072
158,2020-06-27 00:00:00+00:00,0.9647643560841396
159,2020-06-28 00:00:00+00:00,0.9665394514955179
160,2020-06-29 00:00:00+00:00,0.976124966716961
161,2020-06-30 00:00:00+00:00,0.9697346232359989
162,2020-07-01 00:00:00+00:00,0.9580189935209017
163,2020-07-02 00:00:00+00:00,0.975059909470134
164,2020-07-03 00:00:00+00:00,1.0517440312416793
165,2020-07-04 00:00:00+00:00,1.0311529244696902
166,2020-07-05 00:00:00+00:00,0.976124966716961
167,2020-07-06 00:00:00+00:00,0.9938759208307446
168,2020-07-07 00:00:00+00:00,0.9974261116535014
169,2020-07-08 00:00:00+00:00,1.2352888967782019
170,2020-07-09 00:00:00+00:00,1.8849738173426822
171,2020-07-10 00:00:00+00:00,1.7756279400017752
172,2020-07-11 00:00:00+00:00,1.7756279400017752
173,2020-07-12 00:00:00+00:00,1.7759829590840508
174,2020-07-13 00:00:00+00:00,1.7720777491790183
175,2020-07-14 00:00:00+00:00,1.7770480163308777
176,2020-07-15 00:00:00+00:00,1.7738528445903967
177,2020-07-16 00:00:00+00:00,1.8274607260140232
178,2020-07-17 00:00:00+00:00,1.7145646578503595
179,2020-07-18 00:00:00+00:00,1.7067542380402947
180,2020-07-19 00:00:00+00:00,1.7184698677553918
181,2020-07-20 00:00:00+00:00,1.7170497914262892
182,2020-07-21 00:00:00+00:00,1.7017839708884352
183,2020-07-22 00:00:00+00:00,1.6996538563947812
184,2020-07-23 00:00:00+00:00,1.7163397532617377
185,2020-07-24 00:00:00+00:00,1.7170497914262892
186,2020-07-25 00:00:00+00:00,1.9517174048105086
187,2020-07-26 00:00:00+00:00,2.199165705156652
188,2020-07-27 00:00:00+00:00,2.2371527469601493
189,2020-07-28 00:00:00+00:00,2.1977456288275494
190,2020-07-29 00:00:00+00:00,2.0571580722463834
191,2020-07-30 00:00:00+00:00,2.069228721043756
192,2020-07-31 00:00:00+00:00,2.087689713322091
193,2020-08-01 00:00:00+00:00,2.1778645602201117
194,2020-08-02 00:00:00+00:00,2.1672139877518415
195,2020-08-03 00:00:00+00:00,2.1633087778468094
196,2020-08-04 00:00:00+00:00,2.144137747403923
197,2020-08-05 00:00:00+00:00,2.1523031862962636
198,2020-08-06 00:00:00+00:00,2.0823644270879558
199,2020-08-07 00:00:00+00:00,2.1079258010118043
200,2020-08-08 00:00:00+00:00,2.0805893316765776
201,2020-08-09 00:00:00+00:00,2.0504127096831453
202,2020-08-10 00:00:00+00:00,1.7592970622170943
203,2020-08-11 00:00:00+00:00,0.9594390698500045
204,2020-08-12 00:00:00+00:00,0.9633442797550368
205,2020-08-13 00:00:00+00:00,0.9697346232359989
206,2020-08-14 00:00:00+00:00,0.9612141652613828
207,2020-08-15 00:00:00+00:00,0.973994852223307
208,2020-08-16 00:00:00+00:00,0.9612141652613828
209,2020-08-17 00:00:00+00:00,1.0148220466850093
210,2020-08-18 00:00:00+00:00,1.042158516020236
211,2020-08-19 00:00:00+00:00,0.9661844324132423
212,2020-08-20 00:00:00+00:00,1.0215674092482472
213,2020-08-21 00:00:00+00:00,0.9850004437738529
214,2020-08-22 00:00:00+00:00,1.005591550545842
215,2020-08-23 00:00:00+00:00,0.9732848140587557
216,2020-08-24 00:00:00+00:00,1.0045264932990148
217,2020-08-25 00:00:00+00:00,0.9853554628561285
