,timestamp,cpu.usage.average
0,2020-01-21 00:00:00+00:00,0.017806267806267807
1,2020-01-22 00:00:00+00:00,0.0
2,2020-01-23 00:00:00+00:00,-0.00035612535612535614
3,2020-01-24 00:00:00+00:00,-0.00035612535612535614
4,2020-01-25 00:00:00+00:00,-0.00035612535612535614
5,2020-01-26 00:00:00+00:00,-0.00035612535612535614
6,2020-01-27 00:00:00+00:00,0.003205128205128205
7,2020-01-28 00:00:00+00:00,0.002849002849002849
8,2020-01-29 00:00:00+00:00,0.004985754985754986
9,2020-01-30 00:00:00+00:00,0.002849002849002849
10,2020-01-31 00:00:00+00:00,0.003205128205128205
11,2020-02-01 00:00:00+00:00,0.003205128205128205
12,2020-02-02 00:00:00+00:00,0.0035612535612535613
13,2020-02-03 00:00:00+00:00,0.003205128205128205
14,2020-02-04 00:00:00+00:00,0.003205128205128205
15,2020-02-05 00:00:00+00:00,0.003205128205128205
16,2020-02-06 00:00:00+00:00,0.003205128205128205
17,2020-02-07 00:00:00+00:00,0.003205128205128205
18,2020-02-08 00:00:00+00:00,0.0035612535612535613
19,2020-02-09 00:00:00+00:00,0.0035612535612535613
20,2020-02-10 00:00:00+00:00,0.003917378917378918
21,2020-02-11 00:00:00+00:00,0.0035612535612535613
22,2020-02-12 00:00:00+00:00,0.0035612535612535613
23,2020-02-13 00:00:00+00:00,0.0035612535612535613
24,2020-02-14 00:00:00+00:00,0.0035612535612535613
25,2020-02-15 00:00:00+00:00,0.003917378917378918
26,2020-02-16 00:00:00+00:00,-0.0010683760683760685
27,2020-02-17 00:00:00+00:00,0.004629629629629629
28,2020-02-18 00:00:00+00:00,-0.0007122507122507123
29,2020-02-19 00:00:00+00:00,-0.00035612535612535614
30,2020-02-20 00:00:00+00:00,-0.00035612535612535614
31,2020-02-21 00:00:00+00:00,-0.00035612535612535614
32,2020-02-22 00:00:00+00:00,-0.00035612535612535614
33,2020-02-23 00:00:00+00:00,-0.00035612535612535614
34,2020-02-24 00:00:00+00:00,-0.00035612535612535614
35,2020-02-25 00:00:00+00:00,-0.00035612535612535614
36,2020-02-26 00:00:00+00:00,-0.0007122507122507123
37,2020-02-27 00:00:00+00:00,-0.00035612535612535614
38,2020-02-28 00:00:00+00:00,-0.0007122507122507123
39,2020-02-29 00:00:00+00:00,-0.0010683760683760685
40,2020-03-01 00:00:00+00:00,-0.0010683760683760685
41,2020-03-02 00:00:00+00:00,-0.0010683760683760685
42,2020-03-03 00:00:00+00:00,-0.0010683760683760685
43,2020-03-04 00:00:00+00:00,-0.0010683760683760685
44,2020-03-05 00:00:00+00:00,-0.0007122507122507123
45,2020-03-06 00:00:00+00:00,-0.0007122507122507123
46,2020-03-07 00:00:00+00:00,-0.00035612535612535614
47,2020-03-08 00:00:00+00:00,-0.0007122507122507123
48,2020-03-09 00:00:00+00:00,-0.0007122507122507123
49,2020-03-10 00:00:00+00:00,-0.00035612535612535614
50,2020-03-11 00:00:00+00:00,-0.00035612535612535614
51,2020-03-12 00:00:00+00:00,-0.00035612535612535614
52,2020-03-13 00:00:00+00:00,-0.0007122507122507123
53,2020-03-14 00:00:00+00:00,-0.0007122507122507123
54,2020-03-15 00:00:00+00:00,-0.0007122507122507123
55,2020-03-16 00:00:00+00:00,-0.0007122507122507123
56,2020-03-17 00:00:00+00:00,-0.00035612535612535614
57,2020-03-18 00:00:00+00:00,-0.00035612535612535614
58,2020-03-19 00:00:00+00:00,-0.0007122507122507123
59,2020-03-20 00:00:00+00:00,-0.0007122507122507123
60,2020-03-21 00:00:00+00:00,0.0007122507122507123
61,2020-03-22 00:00:00+00:00,-0.0010683760683760685
62,2020-03-23 00:00:00+00:00,-0.0010683760683760685
63,2020-03-24 00:00:00+00:00,-0.00035612535612535614
64,2020-03-25 00:00:00+00:00,-0.00035612535612535614
65,2020-03-26 00:00:00+00:00,-0.00035612535612535614
66,2020-03-27 00:00:00+00:00,-0.00035612535612535614
67,2020-03-28 00:00:00+00:00,-0.00035612535612535614
68,2020-03-29 00:00:00+00:00,0.0
69,2020-03-30 00:00:00+00:00,-0.00035612535612535614
70,2020-03-31 00:00:00+00:00,-0.00035612535612535614
71,2020-04-01 00:00:00+00:00,0.0
72,2020-04-02 00:00:00+00:00,-0.00035612535612535614
73,2020-04-03 00:00:00+00:00,0.0
74,2020-04-04 00:00:00+00:00,0.0
75,2020-04-05 00:00:00+00:00,0.0
76,2020-04-06 00:00:00+00:00,0.0
77,2020-04-07 00:00:00+00:00,0.0
78,2020-04-08 00:00:00+00:00,-0.00035612535612535614
79,2020-04-09 00:00:00+00:00,-0.00035612535612535614
80,2020-04-10 00:00:00+00:00,0.0
81,2020-04-11 00:00:00+00:00,0.00035612535612535614
82,2020-04-12 00:00:00+00:00,0.0
83,2020-04-13 00:00:00+00:00,-0.00035612535612535614
84,2020-04-14 00:00:00+00:00,-0.00035612535612535614
85,2020-04-15 00:00:00+00:00,-0.00035612535612535614
86,2020-04-16 00:00:00+00:00,0.0
87,2020-04-17 00:00:00+00:00,0.00035612535612535614
88,2020-04-18 00:00:00+00:00,0.00035612535612535614
89,2020-04-19 00:00:00+00:00,0.0
90,2020-04-20 00:00:00+00:00,0.00035612535612535614
91,2020-04-21 00:00:00+00:00,0.0
92,2020-04-22 00:00:00+00:00,0.00035612535612535614
93,2020-04-23 00:00:00+00:00,0.00035612535612535614
94,2020-04-24 00:00:00+00:00,0.0
95,2020-04-25 00:00:00+00:00,0.00035612535612535614
96,2020-04-26 00:00:00+00:00,0.00035612535612535614
97,2020-04-27 00:00:00+00:00,0.0
98,2020-04-28 00:00:00+00:00,0.0
99,2020-04-29 00:00:00+00:00,0.0
100,2020-04-30 00:00:00+00:00,-0.00035612535612535614
101,2020-05-01 00:00:00+00:00,0.0
102,2020-05-02 00:00:00+00:00,0.0
103,2020-05-03 00:00:00+00:00,0.0
104,2020-05-04 00:00:00+00:00,-0.00035612535612535614
105,2020-05-05 00:00:00+00:00,-0.00035612535612535614
106,2020-05-06 00:00:00+00:00,-0.00035612535612535614
107,2020-05-07 00:00:00+00:00,-0.0010683760683760685
108,2020-05-08 00:00:00+00:00,-0.0010683760683760685
109,2020-05-09 00:00:00+00:00,-0.00035612535612535614
110,2020-05-10 00:00:00+00:00,-0.0014245014245014246
111,2020-05-11 00:00:00+00:00,-0.0014245014245014246
112,2020-05-12 00:00:00+00:00,-0.0014245014245014246
113,2020-05-13 00:00:00+00:00,-0.0010683760683760685
